"oy_0.9","oy_0.8","or_0.9","or_0.8","of_0.9","of_0.8","oy_0.7","or_0.7","of_0.7","escapement"
0,0,0.001167,0.001167,0,0,0,0.00125,0,363000
0,0,0.001167,0.001167,0,0,0,0.00125,0,363500
0,0,0.001167,0.001167,0,0,0,0.00125,0,364000
0,0,0.001167,0.001167,0,0,0,0.00125,0,364500
0,0,0.001167,0.001167,0,0,0,0.00125,0,365000
0,0,0.001167,0.001167,0,0,0,0.00125,0,365500
0,0,0.001167,0.001167,0,0,0,0.00125,0,366000
0,0,0.001083,0.001167,0,0,0,0.00125,0,366500
0,0,0.001083,0.001167,0,0,0,0.00125,0,367000
0,0,0.001083,0.001167,0,0,0,0.00125,0,367500
0,0,0.001083,0.001167,0,0,0,0.00125,0,368000
0,0,0.001083,0.001167,0,0,0,0.00125,0,368500
0,0,0.001083,0.001167,0,0,0,0.00125,0,369000
0,0,0.001083,0.001167,0,0,0,0.00125,0,369500
0,0,0.001083,0.001167,0,0,0,0.001167,0,370000
0,0,0.001083,0.001167,0,0,0,0.001167,0,370500
0,0,0.001083,0.001167,0,0,0,0.001167,0,371000
0,0,0.001083,0.001167,0,0,0,0.001167,0,371500
0,0,0.001083,0.001167,0,0,0,0.001167,0,372000
0,0,0.001083,0.001167,0,0,0,0.001167,0,372500
0,0,0.001083,0.001167,0,0,0,0.001167,0,373000
0,0,0.001083,0.001167,0,0,0,0.001167,0,373500
0,0,0.001083,0.001167,0,0,0,0.001167,0,374000
0,0,0.001083,0.001167,0,0,0,0.001167,0,374500
0,0,0.001083,0.001167,0,0,0,0.001167,0,375000
0,0,0.001083,0.001167,0,0,0,0.001167,0,375500
0,0,0.001083,0.001167,0,0,0,0.001167,0,376000
0,0,0.001083,0.001167,0,0,0,0.001167,0,376500
0,0,0.001083,0.001167,0,0,0,0.001167,0,377000
0,0,0.001083,0.001167,0,0,0,0.001167,0,377500
0,0,0.001,0.001167,0,0,0,0.001167,0,378000
0,0,0.001,0.001167,0,0,0,0.001167,0,378500
0,0,0.001,0.001167,0,0,0,0.001167,0,379000
0,0,0.001,0.001167,0,0,0,0.001167,0,379500
0,0,0.001,0.001167,0,0,0,0.001167,0,380000
0,0,0.001,0.001083,0,0,0,0.001167,0,380500
0,0,0.001,0.001083,0,0,0,0.001167,0,381000
0,0,0.001,0.001083,0,0,0,0.001167,0,381500
0,0,0.001,0.001083,0,0,0,0.001167,0,382000
0,0,0.001,0.001083,0,0,0,0.001167,0,382500
0,0,0.001,0.001083,0,0,0,0.001167,0,383000
0,0,0.001,0.001083,0,0,0,0.001167,0,383500
0,0,0.001,0.001083,0,0,0,0.001167,0,384000
0,0,0.001,0.001083,0,0,0,0.001167,0,384500
0,0,0.001,0.001083,0,0,0,0.001167,0,385000
0,0,0.001,0.001083,0,0,0,0.001167,0,385500
0,0,0.001,0.001083,0,0,0,0.001167,0,386000
0,0,0.001,0.001083,0,0,0,0.001167,0,386500
0,0,0.001,0.001083,0,0,0,0.001167,0,387000
0,0,0.001,0.001083,0,0,0,0.001167,0,387500
0,0,0.001,0.001083,0,0,0,0.001167,0,388000
0,0,0.001,0.001083,0,0,0,0.001167,0,388500
0,0,0.001,0.001083,0,0,0,0.001167,0,389000
0,0,0.001,0.001083,0,0,0,0.001167,0,389500
0,0,0.001,0.001,0,0,0,0.001167,0,390000
0,0,0.000917,0.001,0,0,0,0.001167,0,390500
0,0,0.000917,0.001,0,0,0,0.001167,0,391000
0,0,0.000917,0.001,0,0,0,0.001167,0,391500
0,0,0.000917,0.001,0,0,0,0.001167,0,392000
0,0,0.000917,0.001,0,0,0,0.001167,0,392500
0,0,0.000917,0.001,0,0,0,0.001167,0,393000
0,0,0.000917,0.001,0,0,0,0.001167,0,393500
0,0,0.000917,0.001,0,0,0,0.001167,0,394000
0,0,0.000917,0.001,0,0,0,0.001167,0,394500
0,0,0.000917,0.001,0,0,0,0.001167,0,395000
0,0,0.000917,0.001,0,0,0,0.001167,0,395500
0,0,0.000917,0.001,0,0,0,0.001083,0,396000
0,0,0.000917,0.001,0,0,0,0.001083,0,396500
0,0,0.000917,0.001,0,0,0,0.001083,0,397000
0,0,0.000917,0.001,0,0,0,0.001083,0,397500
0,0,0.000833,0.001,0,0,0,0.001083,0,398000
0,0,0.00075,0.001,0,0,0,0.001083,0,398500
0,0,0.00075,0.001,0,0,0,0.001083,0,399000
0,0,0.00075,0.001,0,0,0,0.001083,0,399500
0,0,0.00075,0.001,0,0,0,0.001083,0,400000
0,0,0.00075,0.001,0,0,0,0.001083,0,400500
